CARACTERISTICA	TIPO_ACAO	ESFERA	ORIGEM	PRIORITARIA	CODIGO_PROGRAMA	NOME_PROGRAMA	CODIGO_ACAO	NOME_ACAO	CODIGO_ORGAO	SIGLA_ORGAO	CODIGO_UO	SIGLA_UO	CODIGO_FUNCAO	NOME_FUNCAO	CODIGO_SUBFUNCAO	NOME_SUBFUNCAO	NOIME_PRODUTO	UNIDADE_MEDIDA	LOCALIZADOR	CODIGO_REGIAO	REGIAO	CUMULATIVIDADE_METAFISICA	CODIGO_FONTERECURSO	NOME_FONTERECURSO	CODIGO_GRUPODESPESA	NOME_GRUPODESPESA	PROGRAMACAOFINANCEIRA_2020	PROGRAMACAOFINANCEIRA_2021	PROGRAMACAOFINANCEIRA_2022	PROGRAMACAOFINANCEIRA_2023
Nova	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2712	Fomento a Projetos de Ciência,Tecnologia e Inovação	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Projeto de pesquisa apoiado	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	280	Convênios	4	Investimentos                           	1000000	1000000	500000	0
Nova	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2734	Incentivo às Atividades de Internacionalização	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Parceria estabelecida	Un - Unidade	Estado	0001	Estado	NÃO	1116	Outros Recursos Vinculados à Educação - Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	0	0	0	2800000
Nova	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2734	Incentivo às Atividades de Internacionalização	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Parceria estabelecida	Un - Unidade	Estado	0001	Estado	NÃO	116	Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	100000	1000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2737	Meninas e Mulheres na Ciência e no Empreendedorismo Científico	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Atividade realizada/ordenada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	20000
Padronizada	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2737	Meninas e Mulheres na Ciência e no Empreendedorismo Científico	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Atividade realizada/ordenada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	20000	4000	4000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2737	Meninas e Mulheres na Ciência e no Empreendedorismo Científico	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Atividade realizada/ordenada	Un - Unidade	Estado	0001	Estado	SIM	100	Recursos Ordinários	3	Outras Despesas Correntes               	0	400000	4227758	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2737	Meninas e Mulheres na Ciência e no Empreendedorismo Científico	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Atividade realizada/ordenada	Un - Unidade	Estado	0001	Estado	SIM	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	941067
Padronizada	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2737	Meninas e Mulheres na Ciência e no Empreendedorismo Científico	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Atividade realizada/ordenada	Un - Unidade	Estado	0001	Estado	SIM	140	Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3306	CIÊNCIA, TECNOLOGIA E INOVAÇÃO NO AMAZONAS	2737	Meninas e Mulheres na Ciência e no Empreendedorismo Científico	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Atividade realizada/ordenada	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	0	0	0	0
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1526	Interconexão Digital para o Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	126	Tecnologia da Informação	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	20000
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1526	Interconexão Digital para o Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	126	Tecnologia da Informação	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	1000	1000	1000	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	14000	SEFAZ	14101	SEFAZ	04	Administração          	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	14000	SEFAZ	14101	SEFAZ	04	Administração          	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	10000	1000	1000	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	20000
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	90000	18000	18000	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	18000	SEPROR	18101	SEPROR	20	Agricultura	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	18000	SEPROR	18101	SEPROR	20	Agricultura	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	0	5000	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	18000	SEPROR	18101	SEPROR	20	Agricultura	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	170	Recursos do FMPES - (Fundo de Apoio às Micro e Pequenas Empresas e ao Desenvolvimento Social do Estado do Amazonas)	3	Outras Despesas Correntes               	10000	5000	0	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	0	0	50000	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	4	Investimentos                           	0	0	0	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	1000	5000	0	0
Padronizada	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1538	Desenvolvimento de Inovação Financeira e Sustentável no Estado do Amazonas	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	572	Desenvolvimento Tecnológico e Engenharia           	Projeto e/ou atividade desenvolvida	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	4	Investimentos                           	0	0	0	0
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1541	Construção do Polo de Biogenômica	21000	SEJUSC	21302	FUNATI	12	Educação	571	Desenvolvimento Científico                         	Unidade construída	%. - % de execução	Maués	0002	Região do Médio Amazonas	SIM	1280	Outras Transferências de Convênios ou Instrumentos Congêneres da União	4	Investimentos                           	0	0	0	100000
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1541	Construção do Polo de Biogenômica	21000	SEJUSC	21302	FUNATI	12	Educação	571	Desenvolvimento Científico                         	Unidade construída	%. - % de execução	Maués	0002	Região do Médio Amazonas	SIM	280	Convênios	3	Outras Despesas Correntes               	0	800000	0	0
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1541	Construção do Polo de Biogenômica	21000	SEJUSC	21302	FUNATI	12	Educação	571	Desenvolvimento Científico                         	Unidade construída	%. - % de execução	Maués	0002	Região do Médio Amazonas	SIM	280	Convênios	4	Investimentos                           	0	0	100000	0
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1545	Implantação do Parque de Ciência e Tecnologia da UEA - UEATec	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Parque tecnológico implantado	%. - % de execução	Iranduba	0011	Região Metropolitana	SIM	1116	Outros Recursos Vinculados à Educação - Contribuição para o Desenvolvimento do Ensino Superior	4	Investimentos                           	0	0	0	1000
Nova	Projetos	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	1545	Implantação do Parque de Ciência e Tecnologia da UEA - UEATec	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Parque tecnológico implantado	%. - % de execução	Iranduba	0011	Região Metropolitana	SIM	116	Contribuição para o Desenvolvimento do Ensino Superior	4	Investimentos                           	12000000	1000000	1000	0
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2711	Fortalecimento do Ecossistema do Turismo no Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	695	Turismo                    	Estudo, pesquisa e projeto elaborado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	10000
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2711	Fortalecimento do Ecossistema do Turismo no Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	695	Turismo                    	Estudo, pesquisa e projeto elaborado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	6000	1000	1000	0
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2717	Ambientalização da Universidade - UEA Sustentável	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Atividade realizada	Un - Unidade	Estado	0001	Estado	SIM	1116	Outros Recursos Vinculados à Educação - Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	0	0	0	1000
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2717	Ambientalização da Universidade - UEA Sustentável	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Atividade realizada	Un - Unidade	Estado	0001	Estado	SIM	116	Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	1000000	1000	1000	0
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2718	Pesquisa, Desenvolvimento e Inovação Sustentáveis (PD&IS) - InovAmazonas	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Grupo de pesquisa certificado	N° - Número	Estado	0001	Estado	NÃO	1116	Outros Recursos Vinculados à Educação - Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	0	0	0	1000
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2718	Pesquisa, Desenvolvimento e Inovação Sustentáveis (PD&IS) - InovAmazonas	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Grupo de pesquisa certificado	N° - Número	Estado	0001	Estado	NÃO	116	Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	2000000	48000	10000	0
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2719	Apoio a Negócios Inovadores - Inova Negócios	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Parceria firmada	N° - Número	Estado	0001	Estado	SIM	1116	Outros Recursos Vinculados à Educação - Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	0	0	0	20000
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2719	Apoio a Negócios Inovadores - Inova Negócios	11000	CASA CIVIL	11304	UEA	12	Educação	364	Ensino Superior                                   	Parceria firmada	N° - Número	Estado	0001	Estado	SIM	116	Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	100000	1000	1000	0
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2731	Fortalecimento do Ecossistema de Tecnologia da Informação e Comunicação e da Economia Digital no Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	572	Desenvolvimento Tecnológico e Engenharia           	Projeto elaborado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	20000
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2731	Fortalecimento do Ecossistema de Tecnologia da Informação e Comunicação e da Economia Digital no Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	572	Desenvolvimento Tecnológico e Engenharia           	Projeto elaborado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	9000	2000	2000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2741	Desenvolvimento de Ações Sustentáveis na Faixa de Fronteira	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	20000
Padronizada	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2741	Desenvolvimento de Ações Sustentáveis na Faixa de Fronteira	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	0	10000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2741	Desenvolvimento de Ações Sustentáveis na Faixa de Fronteira	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	571	Desenvolvimento Científico                         	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2741	Desenvolvimento de Ações Sustentáveis na Faixa de Fronteira	30000	SEMA	30101	SEMA	18	Gestão Ambiental       	571	Desenvolvimento Científico                         	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	0	0	20000	0
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2757	Fortalecimento do Ecossistema de Bioeconomia no Estado do Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	20000
Nova	Atividades	Fiscal	PPA	NÃO	3307	BIOECONOMIA AMAZONAS	2757	Fortalecimento do Ecossistema de Bioeconomia no Estado do Amazonas	16000	SEDECTI	16101	SEDECTI	19	Ciência e Tecnologia   	571	Desenvolvimento Científico                         	Projeto implantado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	5000	50000	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	11000	CASA CIVIL	11304	UEA	12	Educação	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1116	Outros Recursos Vinculados à Educação - Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	11000	CASA CIVIL	11304	UEA	12	Educação	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	116	Contribuição para o Desenvolvimento do Ensino Superior	3	Outras Despesas Correntes               	0	855300	1540000	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	11000	CASA CIVIL	11705	FPS	14	Direitos da Cidadania  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1118	Recursos Vinculados ao Fundo de Combate e Erradicação da Pobreza - FECOP	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	11000	CASA CIVIL	11705	FPS	14	Direitos da Cidadania  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	118	Recursos do FECOP	3	Outras Despesas Correntes               	0	0	50000	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	100	Recursos Ordinários	3	Outras Despesas Correntes               	0	500000	2135472	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	16000	SEDECTI	16301	FAPEAM	19	Ciência e Tecnologia   	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	500000
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	100	Recursos Ordinários	3	Outras Despesas Correntes               	0	450000	16957000	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	5467000
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	121	Cota-parte do Fundo de Participação dos Estados e do Distrito Federal	3	Outras Despesas Correntes               	0	0	1473000	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1222	Transferências da União - Inciso I do Art. 5º da Lei Complementar nº 173/2020 - Coronavírus	3	Outras Despesas Correntes               	0	0	0	100000
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	17000	SUSAM	17701	FES	10	Saúde                  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	231	Transferência Fundo a Fundo de Recursos do SUS-Bloco de Custeio das Ações e Serviços Públicos de Saúde	3	Outras Despesas Correntes               	0	6000000	0	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	0	5000	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	18000	SEPROR	18101	SEPROR	20	Agricultura	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	170	Recursos do FMPES - (Fundo de Apoio às Micro e Pequenas Empresas e ao Desenvolvimento Social do Estado do Amazonas)	3	Outras Despesas Correntes               	0	5000	0	0
Padronizada	Projetos	Seguridade Social	PPA	NÃO	3308	COMBATE À PANDEMIA DA COVID-19	1554	Fortalecimento do Estado nas Ações Emergenciais de Combate à Pandemia Causada pelo Novo Coronavírus	21000	SEJUSC	21101	SEJUSC	14	Direitos da Cidadania  	122	Administração Geral                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	10000
